custnum,saledate,Equipsales
137859,2016-01-01,140556
165393,2018-04-01,82323
155866,2018-11-01,939430.31
169571,2016-11-01,150243
151258,2015-03-01,80549
155848,2015-06-01,5676615
124886,2016-03-01,89943.79
229799,2018-03-01,81002.36
182381,2018-07-01,247347.7
152663,2018-11-01,352941
123368,2017-05-01,85563
169632,2015-07-01,80789
172534,2015-09-01,75466
164396,2018-08-01,172181
241502,2015-01-01,158990
152137,2018-10-01,84064
241126,2015-03-01,96882
223781,2017-03-01,3479064
143385,2017-08-01,106942.56
241670,2016-05-01,76598
183155,2018-12-01,99404.5
164518,2018-08-01,89135
155232,2015-09-01,90081
222534,2017-06-01,78112
223740,2015-01-01,147406
223740,2015-10-01,81265
107963,2015-06-01,122934
169062,2017-02-01,80833
139108,2017-06-01,92357
250549,2016-07-01,119801
172891,2018-07-01,387123.82
138103,2018-02-01,82341
141574,2017-04-01,89010
176633,2018-12-01,83025.52
256375,2017-12-01,83660
120715,2018-07-01,122190
235185,2015-03-01,103174.38
223781,2015-02-01,1810525
251382,2015-07-01,88152
155182,2016-01-01,297288
155182,2016-10-01,235440
235185,2016-06-01,118969.88
126730,2018-10-01,477327
126730,2018-01-01,189379
151160,2017-10-01,155895.64
168582,2015-05-01,77442
182380,2017-11-01,116001.51
224210,2016-11-01,116769
254791,2017-03-01,305436.77
243733,2015-03-01,279991
180130,2017-11-01,2558145.65
176083,2016-04-01,96339
141966,2017-04-01,231768
256259,2018-03-01,1479005.39
254424,2015-07-01,154567
169830,2018-10-01,239271.84
161811,2017-08-01,304303
129107,2017-04-01,82493
123822,2016-09-01,88364
169139,2017-09-01,347846
237693,2018-05-01,90198
256519,2017-02-01,680143.4
149743,2015-07-01,96876.2
133357,2017-04-01,127593
159602,2017-12-01,681150.2
600600,2016-08-01,975312.61
171756,2018-10-01,78116.52
128680,2016-06-01,91431.3
172891,2017-12-01,223708.16
255170,2018-12-01,144351
155667,2017-10-01,96736
245830,2018-09-01,93515
108000,2018-10-01,91768
255170,2017-07-01,263122
241727,2017-10-01,170900.36
243231,2017-08-01,277859
130317,2018-04-01,81444.8
234122,2015-03-01,92993
244036,2016-12-01,81732
163654,2017-12-01,79192.23
233142,2017-07-01,77267.74
223316,2019-01-01,92194
149743,2017-09-01,185490.36
152213,2018-03-01,210795.36
174850,2018-06-01,184572
159602,2017-10-01,523006
159602,2017-01-01,424965
167219,2019-01-01,375283
224408,2015-06-01,506611.34
152213,2017-09-01,237450.12
123887,2016-06-01,87967
600600,2018-03-01,619445.39
157190,2016-08-01,75649
256462,2015-08-01,226645
169623,2018-07-01,165590.8
150473,2016-09-01,148437
244264,2017-07-01,118032.45
155866,2015-06-01,390433.77
248018,2015-08-01,172090
108804,2016-08-01,80600
104573,2017-06-01,78524.5
167219,2017-07-01,84924
126638,2017-01-01,305991
126638,2017-10-01,689022
254010,2017-12-01,122679
166322,2015-04-01,84785.95
155581,2017-01-01,153420
155581,2017-10-01,134055
163654,2017-09-01,95661
243231,2018-04-01,166465
155006,2016-03-01,205117.35
100056,2016-11-01,123578
122908,2015-07-01,148715.35
128874,2015-07-01,470604
147624,2019-01-01,834365.22
168732,2017-12-01,196235.47
129107,2018-07-01,81995
142705,2017-02-01,99794.34
248606,2018-05-01,261447.6
142705,2018-04-01,195127.36
132737,2016-12-01,141069.28
169062,2016-05-01,77027
123368,2018-07-01,155090
171935,2017-08-01,563883
244268,2016-09-01,126119.84
132737,2016-10-01,195924.19
165909,2017-06-01,102037.6
120299,2016-07-01,107941
230581,2017-05-01,277706
222356,2017-11-01,124046
171736,2016-05-01,143561.4
100803,2017-05-01,214809.67
173144,2018-05-01,151178.84
126638,2017-12-01,244639
121437,2017-06-01,80599
237217,2016-06-01,467897.41
170518,2015-12-01,109743.31
155232,2017-08-01,239235.64
150473,2016-04-01,78714
224034,2015-03-01,95550
222810,2017-05-01,90428.12
152138,2017-10-01,134474.78
163654,2016-07-01,91884
256382,2017-04-01,644236
163053,2016-03-01,204651.83
172241,2016-07-01,83887
168153,2018-03-01,94996
251482,2018-06-01,79218.86
179579,2017-11-01,186675
172891,2018-11-01,208368.57
153503,2016-07-01,79310
244131,2017-06-01,111739
106036,2018-02-01,78952
254791,2018-11-01,128744
128712,2016-06-01,103775
256519,2019-01-01,533116.44
147698,2015-09-01,80136
155006,2016-12-01,218226
169139,2018-12-01,232228
144208,2018-05-01,91598.39
227911,2016-02-01,104180.56
254010,2018-07-01,413664
169139,2015-05-01,295092
165062,2018-10-01,76746
244268,2017-06-01,102663.4
152213,2015-04-01,341780.1
220110,2017-05-01,105497
254903,2016-06-01,78269
161975,2016-07-01,232032.76
244264,2015-07-01,190931
500500,2016-09-01,136273
171265,2015-12-01,117368
236265,2016-08-01,133576
171837,2018-04-01,167699.33
700700,2018-02-01,452243.3
128874,2018-02-01,651898
243733,2015-07-01,353003
149821,2016-08-01,227540.28
254791,2018-04-01,168703
165803,2016-02-01,658940
149059,2017-06-01,93214.54
163841,2018-11-01,85349
165803,2015-03-01,663722.66
128074,2016-09-01,97663
400400,2015-05-01,10229631.52
122908,2015-02-01,93184
256283,2015-12-01,218339
245633,2015-05-01,145187
172534,2017-08-01,107444.98
133357,2016-06-01,191092
144782,2017-09-01,396617
155866,2017-07-01,1122887.27
100056,2017-02-01,144467
146351,2016-12-01,117782
226640,2018-07-01,243516
221774,2017-12-01,124713.97
141574,2018-07-01,129322
249972,2016-04-01,164041
153914,2017-09-01,177208
171782,2018-11-01,307376
155182,2016-06-01,321991
250961,2018-08-01,111217.15
144109,2016-12-01,236506.76
140785,2018-12-01,175878
102795,2018-06-01,207788.91
108870,2018-01-01,247641
155033,2015-07-01,93375.76
140785,2018-11-01,86689.33
164396,2018-04-01,131923
185008,2018-10-01,100375
128712,2015-02-01,103245
132544,2016-06-01,111877.51
168829,2018-07-01,82898
168732,2016-06-01,287736.22
254438,2016-05-01,135603
600600,2015-07-01,1514517.43
141574,2016-06-01,89589
155581,2017-05-01,200973.32
251553,2018-05-01,112996
243733,2016-08-01,377322
168153,2018-10-01,126951
155667,2015-06-01,256267
174850,2017-09-01,79982.91
153503,2015-06-01,91158
248018,2015-05-01,173586
400400,2016-07-01,18049848.78
244770,2015-08-01,107548
151142,2017-11-01,84085
171756,2018-03-01,114307.67
159602,2017-11-01,586865
162132,2018-12-01,169148.64
161674,2017-07-01,78152
172534,2017-02-01,76037.04
142705,2018-08-01,317332.97
146111,2018-08-01,119370
162454,2016-09-01,316319
255053,2017-05-01,118737
900900,2016-06-01,572189
146111,2016-07-01,109222
122676,2017-05-01,123069
240085,2017-01-01,80946.51
243427,2018-09-01,105071.98
162132,2017-05-01,160464
155182,2017-02-01,389528
128874,2016-03-01,207952.2
220379,2016-03-01,136791
233839,2017-12-01,293353
700700,2018-09-01,188000.6
151258,2017-05-01,204471
148507,2016-05-01,97253.5
155232,2015-07-01,236998
220401,2018-07-01,120015.92
169062,2018-04-01,84093
179594,2017-11-01,159473
138862,2016-06-01,221850.35
107246,2017-06-01,394619.9
130682,2015-03-01,206407
183818,2018-05-01,115429
106606,2015-04-01,92325
148239,2017-05-01,91965
130317,2016-07-01,169293
148218,2017-07-01,111657
223255,2016-09-01,108350.7
251382,2018-08-01,79343
154785,2016-07-01,110657
100803,2015-09-01,148497.75
255364,2018-07-01,95799
139077,2017-10-01,85150.85
254702,2015-07-01,120334
161811,2017-03-01,125951
224210,2017-06-01,91734
156300,2015-08-01,154895.51
139989,2017-04-01,123608
254010,2015-09-01,149185
148047,2018-06-01,81680
170518,2017-04-01,253166
220379,2017-04-01,120585
180406,2018-04-01,83690
229799,2017-03-01,75228.73
254791,2016-05-01,146394
155182,2019-01-01,277475
129642,2017-08-01,92668
126638,2018-11-01,318247.97
141574,2017-05-01,119678
223316,2015-04-01,154216
179977,2017-04-01,86982
150397,2016-07-01,104289
178038,2018-10-01,123120
130317,2016-03-01,85683.12
244770,2017-08-01,98073
248018,2017-08-01,201782
226640,2018-03-01,467826.5
124886,2018-01-01,90601.41
124886,2018-10-01,109647
170942,2015-09-01,85999
142622,2017-08-01,398545
153914,2017-10-01,174231
144782,2017-01-01,146261
144782,2017-10-01,127306
169632,2018-12-01,84324
234631,2015-11-01,192651
243733,2015-11-01,251674
256259,2018-10-01,195665.92
256259,2018-01-01,144403.51
244191,2016-12-01,91573
152213,2017-04-01,189364.18
220110,2015-01-01,157225
243427,2017-08-01,100207.63
155182,2016-12-01,417534.5
141705,2015-07-01,85295
131169,2017-03-01,80993.6
159936,2016-04-01,240295.54
244264,2015-06-01,203865.95
162454,2016-04-01,141235
137859,2015-06-01,266899
129075,2016-04-01,176435
169139,2016-08-01,354720
128074,2016-10-01,133131
128074,2016-01-01,107896
251382,2016-07-01,141823
130317,2017-10-01,80488.87
243733,2015-06-01,359438
102865,2016-07-01,86180
139989,2017-07-01,114392
159834,2017-02-01,290743
171756,2018-02-01,187570.6
106606,2017-07-01,117579
130682,2015-06-01,1690578
155848,2017-02-01,2305651
155581,2018-11-01,167876
244191,2017-05-01,86914
122908,2015-09-01,182579
251382,2016-01-01,103410
251382,2016-10-01,131400
254628,2018-05-01,78981
139989,2018-02-01,109460
126894,2016-06-01,93774
142622,2018-09-01,200427
146351,2015-08-01,206358
107715,2015-07-01,78103
167219,2019-02-01,170557
226647,2015-01-01,97081
255237,2016-03-01,111390
170123,2016-05-01,79771
102795,2018-10-01,163649.06
244036,2017-08-01,223930.5
600600,2016-10-01,512821.92
600600,2016-01-01,349147.75
105642,2016-04-01,509017.23
109969,2017-03-01,106645.19
223781,2018-08-01,2698753
170518,2015-04-01,111600.19
138103,2016-09-01,81136.22
227142,2015-03-01,317835
223255,2016-06-01,136298.2
134939,2018-12-01,119947
152663,2016-06-01,432389.75
126894,2015-03-01,79247
161975,2016-11-01,75343
244191,2015-08-01,107297
248606,2016-04-01,135449
146351,2016-04-01,205638
156590,2016-11-01,77837
254903,2015-03-01,100167.2
224408,2018-01-01,295238
224408,2018-10-01,296087
123368,2017-06-01,102322
108870,2018-03-01,303113.94
156848,2019-02-01,162001.92
242966,2017-07-01,88509.97
107246,2015-07-01,342484.45
123887,2018-05-01,115936
180130,2018-03-01,12800527.32
224408,2018-09-01,364396
124886,2016-02-01,149584
139982,2016-08-01,86404.72
142622,2015-05-01,362597
100056,2015-09-01,113088
100056,2015-01-01,89438
100056,2015-10-01,119681
109874,2017-12-01,78405.42
900900,2015-09-01,605094
600600,2016-09-01,667568.51
244191,2018-02-01,80858
254424,2016-07-01,87363
241449,2018-08-01,158745
127733,2016-08-01,134282
167024,2016-08-01,106451
220379,2016-11-01,101065
223316,2018-09-01,85348
180130,2016-09-01,1948399.97
142752,2018-09-01,140977.14
242414,2017-10-01,94964
234122,2017-03-01,100800
123887,2018-11-01,108468
166322,2016-02-01,121747.99
169569,2017-07-01,94465.32
147698,2015-07-01,82874
249972,2018-07-01,119427
179594,2018-05-01,291722
244264,2018-11-01,113115.5
221774,2016-06-01,133607.2
240896,2018-08-01,170097
170518,2015-07-01,149537.86
151287,2015-07-01,531438.56
241305,2018-01-01,121294
700700,2017-08-01,359327
254791,2017-06-01,241513
171066,2018-03-01,77442.3
150973,2018-08-01,136684
126730,2016-08-01,119960
157190,2018-03-01,224085.39
237217,2015-12-01,196794.64
142622,2017-03-01,533301
150973,2015-12-01,109077
244191,2018-03-01,109526
245100,2016-11-01,93167
233839,2016-02-01,164799
161811,2017-10-01,116671
161811,2017-01-01,137078.54
168829,2015-12-01,102272
255170,2017-05-01,189092
122676,2015-08-01,244917.82
245100,2016-12-01,77740.1
243733,2017-05-01,246525
171837,2017-02-01,143018.2
243759,2018-12-01,150060
227840,2015-07-01,299187
180130,2017-12-01,624793.57
222534,2016-07-01,124964
155124,2017-08-01,76711.49
241727,2015-10-01,139400
165393,2015-07-01,83394
144527,2017-11-01,232848.38
254490,2017-06-01,116277
254688,2015-03-01,268897
244770,2017-09-01,75593
128874,2017-07-01,692604
138862,2015-05-01,129824.06
175451,2018-08-01,129510
900900,2017-01-01,501774
900900,2017-10-01,578957
255962,2018-01-01,374420.07
255962,2018-10-01,467323.97
155120,2018-08-01,117521.25
139989,2018-09-01,75856
163745,2015-09-01,78574
244264,2016-09-01,108914.25
144527,2018-07-01,342649.75
180406,2018-03-01,361261
223740,2016-07-01,219687.68
232509,2019-01-01,99766.4
224408,2019-02-01,98993.93
152213,2015-06-01,334843.48
168829,2018-09-01,78176
232509,2018-09-01,126951.52
250549,2018-02-01,162685
900900,2018-10-01,667917
900900,2018-01-01,591726
178038,2018-09-01,115319
167113,2018-08-01,108233
120310,2017-09-01,514768
162132,2017-11-01,95361
162454,2018-10-01,88410
162454,2018-01-01,113787.8
254490,2018-06-01,104035
108870,2015-05-01,153052.62
235348,2016-03-01,132654
220401,2016-06-01,75972.75
179809,2018-06-01,132733
142622,2016-11-01,323191
146831,2017-11-01,112336
147624,2018-05-01,1513344.46
255962,2018-11-01,1753048.59
128874,2017-10-01,284349
142582,2015-02-01,77430
171837,2018-12-01,159739
171736,2018-05-01,284408.24
122676,2018-03-01,188266.62
500500,2017-07-01,278649
256283,2018-06-01,90808
243759,2017-05-01,167297
145072,2015-08-01,75367
144109,2015-08-01,361642
242966,2018-04-01,98278
170518,2016-06-01,380296.96
155232,2016-03-01,160767.34
127733,2015-05-01,200379
169571,2017-09-01,88715
255170,2018-06-01,291313
148110,2015-07-01,75299
161122,2016-04-01,453589.02
227142,2016-05-01,98480
177821,2018-07-01,98102
254424,2017-07-01,95522
168732,2016-07-01,302240
141705,2015-06-01,82032
254688,2016-06-01,90276
137859,2015-12-01,149515
144782,2015-03-01,145865
223637,2018-05-01,84626
122676,2018-09-01,169924
254791,2017-12-01,79515
256127,2018-07-01,115691
224408,2017-09-01,97309
223137,2015-05-01,930689
254224,2016-08-01,262612.02
106734,2018-04-01,248141.59
180489,2017-07-01,104627
130682,2017-04-01,1017564
133176,2018-07-01,616790.14
256356,2016-06-01,104491
230581,2017-10-01,186576
230581,2017-01-01,178940
108870,2017-08-01,435386
182158,2018-06-01,419285
900900,2018-12-01,543571
167711,2018-10-01,143891
254010,2016-04-01,260960
254424,2016-11-01,420926
241670,2015-07-01,96721.68
173072,2016-06-01,150589.02
175197,2016-05-01,81664
157190,2016-11-01,115461
250549,2017-05-01,227408
250961,2015-05-01,144734
223662,2018-03-01,122976.65
186522,2018-12-01,151112.59
155848,2017-03-01,5220234
168153,2018-09-01,102799
168439,2017-07-01,99674
255314,2016-09-01,305922.35
126730,2015-05-01,112737
128874,2018-05-01,418949
171837,2017-08-01,158870.61
233839,2015-10-01,194442
108870,2016-09-01,232350.5
242598,2018-08-01,91876
256462,2018-09-01,89006.3
166395,2018-01-01,94716.49
126638,2017-05-01,2577847
152213,2017-11-01,317166.64
241727,2015-07-01,83928
169487,2017-05-01,91859
131629,2018-06-01,84028
243250,2017-07-01,90719
170782,2016-03-01,156747.27
181265,2017-09-01,152670
104573,2016-11-01,115201.8
242458,2018-05-01,84339.12
157555,2018-10-01,76695.5
148239,2015-06-01,79470.95
254424,2016-10-01,106812
254702,2018-08-01,97010
700700,2018-10-01,107531.8
700700,2018-01-01,328288.71
400400,2018-12-01,12602201.13
243546,2016-03-01,103424
148218,2015-11-01,143299
125859,2017-04-01,84768
256259,2018-06-01,889823.23
139077,2018-11-01,116844
159602,2017-05-01,880784
155866,2015-12-01,435335.66
162132,2018-10-01,141736
254628,2017-05-01,108725
237217,2017-03-01,148766.07
155253,2016-07-01,176105
255962,2015-02-01,249251
234236,2018-11-01,311376.54
169139,2018-06-01,342010.5
126894,2019-01-01,85940
167024,2018-08-01,174360.92
155232,2015-11-01,80856
162454,2015-08-01,233871
251382,2016-11-01,144801
153734,2017-07-01,86425
102795,2015-09-01,256082
129752,2017-08-01,99220
159834,2018-05-01,179475
244036,2017-06-01,135070
130682,2018-04-01,859669
250549,2018-08-01,282809
235348,2018-06-01,142938
170518,2016-01-01,138163.22
170518,2016-10-01,251766.67
130317,2016-05-01,143226.77
227738,2017-08-01,147446.44
165717,2015-04-01,92223
167811,2016-04-01,85849
165408,2018-05-01,230707
128074,2018-04-01,82408
100056,2018-05-01,215667
600600,2018-08-01,1059604.8
146351,2015-10-01,157437
176320,2018-03-01,87112.89
248606,2015-10-01,261760
248606,2015-01-01,144796
255314,2015-05-01,211751
123368,2018-04-01,108980
162132,2018-06-01,289990.62
166322,2018-07-01,273547.81
137646,2016-07-01,102307
168153,2016-10-01,86565
124886,2015-06-01,166807
142622,2016-09-01,246184
122908,2015-03-01,229573
256519,2018-12-01,370251.4
226640,2019-01-01,231101
128712,2017-10-01,89612
150973,2015-06-01,85905
127441,2018-10-01,91631
248606,2018-03-01,116640
220401,2016-07-01,84910.75
241502,2018-11-01,87941
135466,2018-12-01,101028
254688,2016-12-01,141271.2
131629,2015-09-01,105340.62
151142,2016-07-01,118330.5
240085,2015-08-01,96009
133176,2017-06-01,1666050.6
165393,2016-08-01,164865
245727,2018-07-01,108155
176083,2017-08-01,133250.63
155848,2015-04-01,6195931
224525,2016-09-01,167732
900900,2018-06-01,624929
150473,2018-05-01,335348.95
100803,2016-12-01,122105.09
224408,2015-04-01,400172.85
254358,2016-09-01,81408.16
183267,2018-05-01,91140
900900,2019-02-01,310213
256259,2018-11-01,551484.68
222063,2016-08-01,170948
159834,2015-04-01,256328.5
107246,2016-05-01,228259.76
254224,2015-12-01,117288
144527,2017-04-01,328279.64
148075,2017-06-01,102549
182158,2018-12-01,153094
254438,2016-02-01,76095
256259,2017-11-01,172225.53
254424,2017-06-01,93396
124886,2017-04-01,169193.97
130682,2017-07-01,2101752
123822,2018-12-01,88599
107963,2015-04-01,98249
249876,2016-07-01,81119
230581,2016-07-01,233568
146111,2016-06-01,101237
250961,2015-07-01,135746
159602,2015-12-01,216831.79
245727,2016-08-01,82628
122908,2016-06-01,166367
154785,2016-08-01,79760
234236,2018-06-01,769064.93
179809,2018-07-01,119979
169632,2018-09-01,89942
232944,2018-08-01,86691.57
151142,2016-08-01,84503
243220,2016-06-01,173836
124886,2018-07-01,279618
139077,2018-05-01,187082.71
128074,2016-12-01,131644
220401,2016-08-01,82912
102795,2016-03-01,130170.16
156300,2015-10-01,114084
223137,2016-09-01,1533420
168953,2016-02-01,158547
169712,2018-05-01,86168
159936,2015-12-01,115703.5
109798,2015-04-01,87786
150397,2018-04-01,75056.02
251382,2016-06-01,165598
123822,2018-06-01,92629
163654,2018-01-01,82458
244264,2015-05-01,185736.55
244036,2017-10-01,130906
126730,2015-11-01,104227
223662,2015-11-01,83577.55
256382,2016-05-01,879563
244770,2015-05-01,177592
139989,2017-08-01,151552
109798,2018-01-01,102509
247453,2016-05-01,109936
134131,2016-02-01,85556
179594,2018-07-01,369295
141966,2017-06-01,189850
254438,2018-10-01,99753
227911,2015-12-01,82558
170123,2016-06-01,91448
138862,2016-09-01,168415.2
163053,2017-04-01,320724.28
184785,2018-06-01,76104
165803,2016-05-01,1282402.2
254791,2017-04-01,153426.98
245837,2016-11-01,83185
162132,2015-08-01,173194.62
173072,2016-07-01,77700
221774,2016-07-01,80106.55
184631,2018-07-01,135892.99
222534,2016-05-01,111290
151287,2015-06-01,256029.91
252526,2016-09-01,102240
244126,2018-05-01,132763.91
180130,2018-04-01,1846083.66
164785,2018-02-01,94329
221774,2018-04-01,98422
143472,2018-07-01,110233
182158,2017-11-01,140515.5
159936,2018-10-01,1132468.07
159936,2018-01-01,362338.94
152351,2016-12-01,168639
139115,2017-05-01,77182
243546,2017-10-01,114315.4
245100,2017-09-01,93221.67
165803,2019-01-01,447264.6
149743,2016-10-01,184896
149743,2016-01-01,169845.2
105642,2017-02-01,137379.31
120310,2016-05-01,534165
120310,2017-02-01,1150212.2
224525,2015-08-01,166200
248606,2015-06-01,238981
155425,2015-12-01,99268
167219,2018-12-01,412926
241727,2017-09-01,129629
149059,2016-06-01,105616.6
171736,2017-06-01,129196.56
248606,2016-02-01,126274
163654,2015-09-01,103370
143472,2017-07-01,103593
222356,2015-11-01,125079
105642,2017-06-01,472152.77
136943,2016-11-01,82231
155581,2017-12-01,75077
