custnum,saledate,Equipsales
124932,7/1/2015,57512
124932,8/1/2015,7511
124932,9/1/2015,26372
124932,10/1/2015,28138.8
124932,11/1/2015,15261
124932,12/1/2015,176254.33
124932,1/1/2016,12663
124932,2/1/2016,36932
124932,3/1/2016,48166
124932,4/1/2016,88722
124932,5/1/2016,71151.43
124932,6/1/2016,66668.3
124932,7/1/2016,49151.44
124932,8/1/2016,17988
124932,9/1/2016,27661
124932,10/1/2016,43157.3
124932,11/1/2016,46546
124932,12/1/2016,155881
124932,1/1/2017,27712.32
124932,2/1/2017,15889
124932,3/1/2017,32455
124932,4/1/2017,21883
124932,5/1/2017,63849
124932,6/1/2017,114319
124932,7/1/2017,24114
124932,8/1/2017,38118
124932,9/1/2017,25391
124932,10/1/2017,77817
124932,11/1/2017,16468
124932,12/1/2017,3998
124932,1/1/2018,82316.5
124932,2/1/2018,115911.53
124932,3/1/2018,111899
124932,4/1/2018,44654.4
124932,5/1/2018,38473.13
124932,6/1/2018,59442
124932,7/1/2018,92297
124932,8/1/2018,43313
124932,9/1/2018,51316
124932,10/1/2018,71324
124932,11/1/2018,52422
124932,12/1/2018,117849
124932,1/1/2019,38124
125859,1/1/2014,47563
125859,2/1/2014,23674.75
125859,3/1/2014,21866.75
125859,4/1/2014,46727
125859,5/1/2014,81114.75
125859,6/1/2014,99199
125859,7/1/2014,143248.75
125859,8/1/2014,144484
125859,9/1/2014,112163
125859,10/1/2014,111992.75
125859,11/1/2014,67663
125859,12/1/2014,33511
125859,1/1/2015,64631.5
125859,2/1/2015,37146
125859,3/1/2015,69789.75
125859,4/1/2015,75535.75
125859,5/1/2015,54291
125859,6/1/2015,111265
125859,7/1/2015,118635
125859,8/1/2015,77611
125859,9/1/2015,68578
125859,10/1/2015,71234
125859,11/1/2015,44283.75
125859,12/1/2015,43828
125859,1/1/2016,52579
125859,2/1/2016,37851.75
125859,3/1/2016,55238.25
125859,4/1/2016,42388
125859,5/1/2016,63666
125859,6/1/2016,124645
125859,7/1/2016,218139
125859,8/1/2016,241359.75
125859,9/1/2016,153795.75
125859,10/1/2016,117616
125859,11/1/2016,66378
125859,12/1/2016,111649.72
125859,1/1/2017,91222
125859,2/1/2017,73132.64
125859,3/1/2017,88927
125859,4/1/2017,84768
125859,5/1/2017,99643
125859,6/1/2017,82971
125859,7/1/2017,99345
125859,8/1/2017,77552
125859,9/1/2017,7941
125859,10/1/2017,4874
125859,11/1/2017,2359
125859,12/1/2017,931
125859,1/1/2018,1
125859,2/1/2018,1
125859,3/1/2018,1
125859,4/1/2018,1
125859,5/1/2018,1
125859,6/1/2018,1
125859,7/1/2018,1
125859,8/1/2018,1
125859,9/1/2018,1
125859,10/1/2018,1
125859,11/1/2018,1
125859,12/1/2018,1
125859,1/1/2019,1
126354,1/1/2014,1
126354,2/1/2014,1
126354,3/1/2014,1
126354,4/1/2014,1
126354,5/1/2014,1
126354,6/1/2014,1
126354,7/1/2014,1
126354,8/1/2014,1
126354,9/1/2014,1
126354,10/1/2014,1
126354,11/1/2014,1
126354,12/1/2014,1
126354,1/1/2015,1
126354,2/1/2015,1
126354,3/1/2015,1
126354,4/1/2015,1
126354,5/1/2015,1
126354,6/1/2015,1
126354,7/1/2015,1
126354,8/1/2015,1
126354,9/1/2015,1
126354,10/1/2015,1
126354,11/1/2015,1
126354,12/1/2015,1
126354,1/1/2016,1
126354,2/1/2016,1
126354,3/1/2016,1
126354,4/1/2016,1
126354,5/1/2016,1
126354,6/1/2016,1
126354,7/1/2016,1
126354,8/1/2016,1
126354,9/1/2016,1
126354,10/1/2016,1
126354,11/1/2016,1
126354,12/1/2016,1
126354,1/1/2017,1
126354,2/1/2017,1
126354,3/1/2017,1
126354,4/1/2017,1
126354,5/1/2017,1
126354,6/1/2017,1
126354,7/1/2017,1
126354,8/1/2017,1
126354,9/1/2017,1
126354,10/1/2017,1
126354,11/1/2017,1
126354,12/1/2017,1
126354,1/1/2018,6389
126354,2/1/2018,8449
126354,3/1/2018,1881
126354,4/1/2018,1
126354,5/1/2018,5344
126354,6/1/2018,3555
126354,7/1/2018,3988
126354,8/1/2018,7735
126354,9/1/2018,8132
126354,10/1/2018,11863
126354,11/1/2018,4225
126354,12/1/2018,2948
126354,1/1/2019,4279
126638,1/1/2014,461446
126638,2/1/2014,416571
126638,3/1/2014,518643
126638,4/1/2014,1113629
126638,5/1/2014,1171191
126638,6/1/2014,1578763
126638,7/1/2014,715775
126638,8/1/2014,968755
126638,9/1/2014,771564
126638,10/1/2014,535185
126638,11/1/2014,117158
126638,12/1/2014,3687662
126638,1/1/2015,86917
126638,2/1/2015,111943
126638,3/1/2015,149415
126638,4/1/2015,164688
126638,5/1/2015,127637
126638,6/1/2015,894713
126638,7/1/2015,461757.55
126638,8/1/2015,314461
126638,9/1/2015,251856
126638,10/1/2015,252622
126638,11/1/2015,159755
126638,12/1/2015,149729
126638,1/1/2016,512432
126638,2/1/2016,294491
126638,3/1/2016,518615
126638,4/1/2016,499377
126638,5/1/2016,1115938
126638,6/1/2016,1722241
126638,7/1/2016,1614798.94
126638,8/1/2016,881442
126638,9/1/2016,771821
126638,10/1/2016,283524
126638,11/1/2016,561541
126638,12/1/2016,217117
126638,1/1/2017,315991
126638,2/1/2017,417585
126638,3/1/2017,1357637
126638,4/1/2017,962757
126638,5/1/2017,2577847
126638,6/1/2017,1159275
126638,7/1/2017,1469113
126638,8/1/2017,775674
126638,9/1/2017,551526
126638,10/1/2017,689122
126638,11/1/2017,317924
126638,12/1/2017,244639
126638,1/1/2018,344124
126638,2/1/2018,618263
126638,3/1/2018,1318221
126638,4/1/2018,1158667
126638,5/1/2018,3499567
126638,6/1/2018,2454982
126638,7/1/2018,951537.88
126638,8/1/2018,1495425
126638,9/1/2018,946845
126638,10/1/2018,684943
126638,11/1/2018,318247.97
126638,12/1/2018,499129
126638,1/1/2019,914137
127444,1/1/2014,5867
127444,2/1/2014,21211
127444,3/1/2014,15313
127444,4/1/2014,31291
127444,5/1/2014,21982
127444,6/1/2014,32841
127444,7/1/2014,21821
127444,8/1/2014,16834
127444,9/1/2014,21772
127444,10/1/2014,25828
127444,11/1/2014,6466
127444,12/1/2014,15718
127444,1/1/2015,12871.49
127444,2/1/2015,11191
127444,3/1/2015,36179
127444,4/1/2015,23156
127444,5/1/2015,27117
127444,6/1/2015,26817
127444,7/1/2015,25677
127444,8/1/2015,15153
127444,9/1/2015,31967
127444,10/1/2015,32141.9
127444,11/1/2015,17288
127444,12/1/2015,6396
127444,1/1/2016,16284
127444,2/1/2016,17856
127444,3/1/2016,27998
127444,4/1/2016,15421
127444,5/1/2016,21554.8
127444,6/1/2016,25249
127444,7/1/2016,29716
127444,8/1/2016,34249
127444,9/1/2016,19116
127444,10/1/2016,21147
127444,11/1/2016,27611
127444,12/1/2016,11162
127444,1/1/2017,24381
127444,2/1/2017,24119
127444,3/1/2017,15619
127444,4/1/2017,23143
127444,5/1/2017,28985
127444,6/1/2017,28244
127444,7/1/2017,24155
127444,8/1/2017,23189
127444,9/1/2017,22192
127444,10/1/2017,13512
127444,11/1/2017,13466
127444,12/1/2017,13231
127444,1/1/2018,4121
127444,2/1/2018,18218
127444,3/1/2018,5761
127444,4/1/2018,7358
127444,5/1/2018,13339
127444,6/1/2018,21411
127444,7/1/2018,23169
127444,8/1/2018,31121
127444,9/1/2018,34678
127444,10/1/2018,31818
127444,11/1/2018,26989
127444,12/1/2018,11243
127444,1/1/2019,17214
128074,1/1/2014,1
128074,2/1/2014,1
128074,3/1/2014,1
128074,4/1/2014,1
128074,5/1/2014,1
128074,6/1/2014,1
128074,7/1/2014,1
128074,8/1/2014,1
128074,9/1/2014,1
128074,10/1/2014,1
128074,11/1/2014,1
128074,12/1/2014,1
128074,1/1/2015,1
128074,2/1/2015,1
128074,3/1/2015,1
128074,4/1/2015,1
128074,5/1/2015,1
128074,6/1/2015,1
128074,7/1/2015,1
128074,8/1/2015,1
128074,9/1/2015,1
128074,10/1/2015,1
128074,11/1/2015,1
128074,12/1/2015,1
128074,1/1/2016,1
128074,2/1/2016,1
128074,3/1/2016,1
128074,4/1/2016,1
128074,5/1/2016,1
128074,6/1/2016,1
128074,7/1/2016,1
128074,8/1/2016,1
128074,9/1/2016,1
128074,10/1/2016,1
128074,11/1/2016,1
128074,12/1/2016,1
128074,1/1/2017,1
128074,2/1/2017,1
128074,3/1/2017,1
128074,4/1/2017,1
128074,5/1/2017,1
128074,6/1/2017,1
128074,7/1/2017,1
128074,8/1/2017,1
128074,9/1/2017,1
128074,10/1/2017,1
128074,11/1/2017,1
128074,12/1/2017,1
128074,1/1/2018,76689
128074,2/1/2018,46749
128074,3/1/2018,17515
128074,4/1/2018,82418
128074,5/1/2018,71728
128074,6/1/2018,128213
128074,7/1/2018,118893
128074,8/1/2018,23241
128074,9/1/2018,93895
128074,10/1/2018,112469
128074,11/1/2018,114115
128074,12/1/2018,27422
128074,1/1/2019,67741
128874,1/1/2014,246846
128874,2/1/2014,155823
128874,3/1/2014,234441
128874,4/1/2014,737913
128874,5/1/2014,611617
128874,6/1/2014,1176949
128874,7/1/2014,511283
128874,8/1/2014,318351
128874,9/1/2014,488241
128874,10/1/2014,545519
128874,11/1/2014,192381
128874,12/1/2014,215412
128874,1/1/2015,117544
128874,2/1/2015,387115
128874,3/1/2015,425444
128874,4/1/2015,441619
128874,5/1/2015,452115
128874,6/1/2015,755559
128874,7/1/2015,471614
128874,8/1/2015,395124
128874,9/1/2015,362281
128874,10/1/2015,433159
128874,11/1/2015,174636
128874,12/1/2015,261113
128874,1/1/2016,169694
128874,2/1/2016,377957
128874,3/1/2016,217952.2
128874,4/1/2016,333215
128874,5/1/2016,356622
128874,6/1/2016,577129
128874,7/1/2016,675285
128874,8/1/2016,449569
128874,9/1/2016,329731
128874,10/1/2016,371374
128874,11/1/2016,315494
128874,12/1/2016,448894
128874,1/1/2017,68234
128874,2/1/2017,119677
128874,3/1/2017,292173
128874,4/1/2017,319524
128874,5/1/2017,738515
128874,6/1/2017,647823
128874,7/1/2017,692614
128874,8/1/2017,271716
128874,9/1/2017,415996
128874,10/1/2017,284349
128874,11/1/2017,218723
128874,12/1/2017,421858
128874,1/1/2018,393777
128874,2/1/2018,651898
128874,3/1/2018,175658
128874,4/1/2018,298645
128874,5/1/2018,418949
128874,6/1/2018,561481
128874,7/1/2018,431495
128874,8/1/2018,318126
128874,9/1/2018,247986
128874,10/1/2018,174137
128874,11/1/2018,118121
128874,12/1/2018,211239
128874,1/1/2019,389698
128887,1/1/2014,2466
128887,2/1/2014,331
128887,3/1/2014,11116
128887,4/1/2014,9442.11
128887,5/1/2014,5222
128887,6/1/2014,8682
128887,7/1/2014,8725
128887,8/1/2014,6171
128887,9/1/2014,4657
128887,10/1/2014,5972
128887,11/1/2014,2131
128887,12/1/2014,1
128887,1/1/2015,766
128887,2/1/2015,12248
128887,3/1/2015,3739
128887,4/1/2015,2211.47
128887,5/1/2015,968
128887,6/1/2015,1
128887,7/1/2015,4186.7
128887,8/1/2015,1
128887,9/1/2015,1
128887,10/1/2015,1
128887,11/1/2015,1382.78
128887,12/1/2015,1619
128887,1/1/2016,1
128887,2/1/2016,4211.22
128887,3/1/2016,1
128887,4/1/2016,2195.48
128887,5/1/2016,11862.31
128887,6/1/2016,1347.12
128887,7/1/2016,1
128887,8/1/2016,1
128887,9/1/2016,1
128887,10/1/2016,1
128887,11/1/2016,1171
128887,12/1/2016,1
128887,1/1/2017,934
128887,2/1/2017,923
128887,3/1/2017,1
128887,4/1/2017,1
128887,5/1/2017,1142
128887,6/1/2017,29312
128887,7/1/2017,1311
128887,8/1/2017,651
128887,9/1/2017,557
128887,10/1/2017,1264.93
128887,11/1/2017,1311
128887,12/1/2017,651
128887,1/1/2018,1797.12
128887,2/1/2018,7119.55
128887,3/1/2018,1717.74
128887,4/1/2018,1
128887,5/1/2018,9593
128887,6/1/2018,1
128887,7/1/2018,1975
128887,8/1/2018,3138
128887,9/1/2018,5281
128887,10/1/2018,1812
128887,11/1/2018,651
128887,12/1/2018,1
128887,1/1/2019,3865
129068,1/1/2014,1
129068,2/1/2014,1298
129068,3/1/2014,2418
129068,4/1/2014,2536.96
129068,5/1/2014,35959
129068,6/1/2014,1297
129068,7/1/2014,3983
129068,8/1/2014,5126
129068,9/1/2014,16134
129068,10/1/2014,12193
129068,11/1/2014,1141
129068,12/1/2014,11935.98
129068,1/1/2015,1648
129068,2/1/2015,4352
129068,3/1/2015,28621.3
129068,4/1/2015,4173
129068,5/1/2015,5187
129068,6/1/2015,11873
129068,7/1/2015,25595
129068,8/1/2015,1965
129068,9/1/2015,19582
129068,10/1/2015,5111
129068,11/1/2015,4343
129068,12/1/2015,8791
129068,1/1/2016,2581
129068,2/1/2016,3722
129068,3/1/2016,1216
129068,4/1/2016,25976
129068,5/1/2016,617
129068,6/1/2016,6551
129068,7/1/2016,4211
129068,8/1/2016,5322.27
129068,9/1/2016,4271
129068,10/1/2016,242
129068,11/1/2016,459
129068,12/1/2016,1952
129068,1/1/2017,1
129068,2/1/2017,8175
129068,3/1/2017,1671
129068,4/1/2017,2811
129068,5/1/2017,7111
129068,6/1/2017,7436
129068,7/1/2017,866
129068,8/1/2017,998.14
129068,9/1/2017,1
129068,10/1/2017,1848
129068,11/1/2017,772
129068,12/1/2017,1
129068,1/1/2018,1
129068,2/1/2018,1
129068,3/1/2018,2867.77
129068,4/1/2018,1
129068,5/1/2018,1229
129068,6/1/2018,1
129068,7/1/2018,4288
129068,8/1/2018,9253
129068,9/1/2018,3665
129068,10/1/2018,2177
129068,11/1/2018,8476
129068,12/1/2018,2115
129068,1/1/2019,444
130130,1/1/2014,4917
130130,2/1/2014,13333
130130,3/1/2014,2819
130130,4/1/2014,19913
130130,5/1/2014,24155
130130,6/1/2014,25634
130130,7/1/2014,17122
130130,8/1/2014,23791
130130,9/1/2014,22294
130130,10/1/2014,6127
130130,11/1/2014,7217
130130,12/1/2014,28778
130130,1/1/2015,15749
130130,2/1/2015,31751
130130,3/1/2015,9473.2
130130,4/1/2015,14134.3
130130,5/1/2015,11438.9
130130,6/1/2015,17769
130130,7/1/2015,4111
130130,8/1/2015,11318
130130,9/1/2015,7772
130130,10/1/2015,2114
130130,11/1/2015,8672
130130,12/1/2015,1211
130130,1/1/2016,4194
130130,2/1/2016,3938
130130,3/1/2016,7851
130130,4/1/2016,6445
130130,5/1/2016,3265
130130,6/1/2016,2135
130130,7/1/2016,17561
130130,8/1/2016,14124
130130,9/1/2016,5367
130130,10/1/2016,3315
130130,11/1/2016,7482
130130,12/1/2016,1
130130,1/1/2017,2941
130130,2/1/2017,5185
130130,3/1/2017,4581
130130,4/1/2017,6229
130130,5/1/2017,13133
130130,6/1/2017,26169
130130,7/1/2017,27914
130130,8/1/2017,16661
130130,9/1/2017,13969
130130,10/1/2017,12497
130130,11/1/2017,13391
130130,12/1/2017,2829
130130,1/1/2018,1118
130130,2/1/2018,1986
130130,3/1/2018,14578
130130,4/1/2018,19485
130130,5/1/2018,26254
130130,6/1/2018,35991
130130,7/1/2018,33779
130130,8/1/2018,37411
130130,9/1/2018,22877
130130,10/1/2018,13914
130130,11/1/2018,7611
130130,12/1/2018,4573
130130,1/1/2019,11768
130682,1/1/2014,185547
130682,2/1/2014,118196
130682,3/1/2014,75523
130682,4/1/2014,716619
130682,5/1/2014,1716727
130682,6/1/2014,1161811
130682,7/1/2014,991993.24
130682,8/1/2014,743782
130682,9/1/2014,715418
130682,10/1/2014,541186
130682,11/1/2014,446167
130682,12/1/2014,2716321
130682,1/1/2015,2287367
130682,2/1/2015,214935
130682,3/1/2015,216417
130682,4/1/2015,273168
130682,5/1/2015,1155316.16
130682,6/1/2015,1691578
130682,7/1/2015,1113141
130682,8/1/2015,712946
130682,9/1/2015,532915
130682,10/1/2015,467618
130682,11/1/2015,132527
130682,12/1/2015,78143
130682,1/1/2016,298279
130682,2/1/2016,461243
130682,3/1/2016,2756178
130682,4/1/2016,186271
130682,5/1/2016,727655
130682,6/1/2016,1542993
130682,7/1/2016,1264474
130682,8/1/2016,616367.19
130682,9/1/2016,1115811.15
130682,10/1/2016,174216
130682,11/1/2016,471919
130682,12/1/2016,295266
130682,1/1/2017,311198
130682,2/1/2017,531118
130682,3/1/2017,1119123
130682,4/1/2017,1117564
130682,5/1/2017,3195116.7
130682,6/1/2017,3114934
130682,7/1/2017,2111752
130682,8/1/2017,461542
130682,9/1/2017,465655
130682,10/1/2017,568383
130682,11/1/2017,333767
130682,12/1/2017,1198716
130682,1/1/2018,531851
130682,2/1/2018,81894
130682,3/1/2018,416471
130682,4/1/2018,859669
130682,5/1/2018,1493548
130682,6/1/2018,2276516
130682,7/1/2018,4451236
130682,8/1/2018,1715911
130682,9/1/2018,449316
130682,10/1/2018,1226144
130682,11/1/2018,113467
130682,12/1/2018,158857
130682,1/1/2019,123665
135485,1/1/2014,17115
135485,2/1/2014,11162
135485,3/1/2014,11369
135485,4/1/2014,34225
135485,5/1/2014,41939
135485,6/1/2014,59325
135485,7/1/2014,58834
135485,8/1/2014,61363.5
135485,9/1/2014,48648
135485,10/1/2014,33214
135485,11/1/2014,12419
135485,12/1/2014,17395
135485,1/1/2015,22158
135485,2/1/2015,11244
135485,3/1/2015,21512
135485,4/1/2015,52914
135485,5/1/2015,34534.64
135485,6/1/2015,64273
135485,7/1/2015,64164
135485,8/1/2015,61194
135485,9/1/2015,54452
135485,10/1/2015,28338
135485,11/1/2015,16326
135485,12/1/2015,22251
135485,1/1/2016,24531
135485,2/1/2016,16972
135485,3/1/2016,24239
135485,4/1/2016,31141
135485,5/1/2016,39562
135485,6/1/2016,57198
135485,7/1/2016,52564
135485,8/1/2016,61273
135485,9/1/2016,42113
135485,10/1/2016,25379
135485,11/1/2016,19115
135485,12/1/2016,31767
135485,1/1/2017,23616
135485,2/1/2017,26191
135485,3/1/2017,27693
135485,4/1/2017,29367
135485,5/1/2017,34571
135485,6/1/2017,57221
135485,7/1/2017,51198
135485,8/1/2017,55143.68
135485,9/1/2017,2469.7
135485,10/1/2017,1
135485,11/1/2017,1
135485,12/1/2017,1
135485,1/1/2018,1
135485,2/1/2018,1
135485,3/1/2018,1
135485,4/1/2018,1
135485,5/1/2018,1
135485,6/1/2018,1
135485,7/1/2018,1
135485,8/1/2018,1
135485,9/1/2018,1
135485,10/1/2018,1
135485,11/1/2018,1
135485,12/1/2018,1
135485,1/1/2019,1
135841,1/1/2014,112514.15
135841,2/1/2014,124371.45
135841,3/1/2014,184333.55
135841,4/1/2014,163344.11
135841,5/1/2014,185489.51
135841,6/1/2014,216512.5
135841,7/1/2014,239611.37
135841,8/1/2014,167713.78
135841,9/1/2014,163157.16
135841,10/1/2014,112715.4
135841,11/1/2014,67371.15
135841,12/1/2014,51421.5
135841,1/1/2015,51971.57
135841,2/1/2015,58837.1
135841,3/1/2015,325116.61
135841,4/1/2015,117911.12
135841,5/1/2015,162588.55
135841,6/1/2015,232116.5
135841,7/1/2015,199448.43
135841,8/1/2015,216711.53
135841,9/1/2015,157181.36
135841,10/1/2015,68411.61
135841,11/1/2015,29886.43
135841,12/1/2015,86153.34
135841,1/1/2016,81961.18
135841,2/1/2016,129199.66
135841,3/1/2016,214111.16
135841,4/1/2016,185266.16
135841,5/1/2016,194211.6
135841,6/1/2016,226511.3
135841,7/1/2016,325988.11
135841,8/1/2016,238655.15
135841,9/1/2016,142972.65
135841,10/1/2016,165189.5
135841,11/1/2016,36567.9
135841,12/1/2016,88127.25
135841,1/1/2017,129755.8
135841,2/1/2017,75281.15
135841,3/1/2017,89136.1
135841,4/1/2017,195187.81
135841,5/1/2017,156615.7
135841,6/1/2017,215558.39
135841,7/1/2017,225792.12
135841,8/1/2017,211738.55
135841,9/1/2017,124543.37
135841,10/1/2017,98981.45
135841,11/1/2017,114411.28
135841,12/1/2017,314326.98
135841,1/1/2018,117727.89
135841,2/1/2018,118193.18
135841,3/1/2018,171957.2
135841,4/1/2018,73664.11
135841,5/1/2018,259927.52
135841,6/1/2018,234461.16
135841,7/1/2018,212416.4
135841,8/1/2018,277791.3
135841,9/1/2018,64122.6
135841,10/1/2018,165125.68
135841,11/1/2018,111293.6
135841,12/1/2018,213587.3
135841,1/1/2019,76211.85
135961,1/1/2014,18142
135961,2/1/2014,17332
135961,3/1/2014,7763
135961,4/1/2014,19936.96
135961,5/1/2014,31141.65
135961,6/1/2014,31144
135961,7/1/2014,23823.7
135961,8/1/2014,26157
135961,9/1/2014,28693
135961,10/1/2014,18747
135961,11/1/2014,15524
135961,12/1/2014,9553
135961,1/1/2015,15841
135961,2/1/2015,11192
135961,3/1/2015,28276
135961,4/1/2015,22552
135961,5/1/2015,18368
135961,6/1/2015,22717
135961,7/1/2015,24621
135961,8/1/2015,31218
135961,9/1/2015,17311
135961,10/1/2015,12464.82
135961,11/1/2015,11865
135961,12/1/2015,11876
135961,1/1/2016,14279
135961,2/1/2016,13575
135961,3/1/2016,15546
135961,4/1/2016,19313
135961,5/1/2016,21714
135961,6/1/2016,52572
135961,7/1/2016,47783
135961,8/1/2016,48173
135961,9/1/2016,32477
135961,10/1/2016,31884
135961,11/1/2016,16345
135961,12/1/2016,27211
135961,1/1/2017,18741
135961,2/1/2017,17987
135961,3/1/2017,27234.97
135961,4/1/2017,41192
135961,5/1/2017,56656.97
135961,6/1/2017,55874
135961,7/1/2017,43749
135961,8/1/2017,36185
135961,9/1/2017,29412
135961,10/1/2017,25362
135961,11/1/2017,21627
135961,12/1/2017,13115
135961,1/1/2018,23228
135961,2/1/2018,29112
135961,3/1/2018,14676
135961,4/1/2018,663
135961,5/1/2018,814
135961,6/1/2018,1
135961,7/1/2018,814
135961,8/1/2018,1
135961,9/1/2018,31
135961,10/1/2018,1
135961,11/1/2018,41
135961,12/1/2018,319
135961,1/1/2019,1
136003,1/1/2014,1
136003,2/1/2014,1
136003,3/1/2014,1
136003,4/1/2014,1
136003,5/1/2014,1
136003,6/1/2014,1
136003,7/1/2014,1
136003,8/1/2014,2258
136003,9/1/2014,1
136003,10/1/2014,1
136003,11/1/2014,1
136003,12/1/2014,1
136003,1/1/2015,1
136003,2/1/2015,1366.46
136003,3/1/2015,7911.19
136003,4/1/2015,1
136003,5/1/2015,1
136003,6/1/2015,1
136003,7/1/2015,1
136003,8/1/2015,1
136003,9/1/2015,13187
136003,10/1/2015,1
136003,11/1/2015,1
136003,12/1/2015,1553
136003,1/1/2016,1
136003,2/1/2016,3164
136003,3/1/2016,99622
136003,4/1/2016,11924
136003,5/1/2016,1
136003,6/1/2016,5559
136003,7/1/2016,1
136003,8/1/2016,31564
136003,9/1/2016,274
136003,10/1/2016,1
136003,11/1/2016,1
136003,12/1/2016,1
136003,1/1/2017,1
136003,2/1/2017,1983
136003,3/1/2017,13931
136003,4/1/2017,4619.14
136003,5/1/2017,1
136003,6/1/2017,4877
136003,7/1/2017,2188
136003,8/1/2017,11764.52
136003,9/1/2017,28164
136003,10/1/2017,1
136003,11/1/2017,1
136003,12/1/2017,6561.96
136003,1/1/2018,1138
136003,2/1/2018,1214
136003,3/1/2018,7376
136003,4/1/2018,1218
136003,5/1/2018,6812
136003,6/1/2018,1
136003,7/1/2018,1343
136003,8/1/2018,9424
136003,9/1/2018,39817.73
136003,10/1/2018,5357
136003,11/1/2018,9391
136003,12/1/2018,1
136003,1/1/2019,1
136943,1/1/2014,427
136943,2/1/2014,2111
136943,3/1/2014,1
136943,4/1/2014,4178
136943,5/1/2014,3134.43
136943,6/1/2014,8732.34
136943,7/1/2014,2659
136943,8/1/2014,3189
136943,9/1/2014,4111
136943,10/1/2014,96641.96
136943,11/1/2014,1
136943,12/1/2014,3324
136943,1/1/2015,94581
136943,2/1/2015,22147
136943,3/1/2015,91219
136943,4/1/2015,3621
136943,5/1/2015,92269
136943,6/1/2015,3161
136943,7/1/2015,95179.92
136943,8/1/2015,3161
136943,9/1/2015,117333.24
136943,10/1/2015,1
136943,11/1/2015,42791.98
136943,12/1/2015,95322.62
136943,1/1/2016,133111.84
136943,2/1/2016,3363.13
136943,3/1/2016,75885.14
136943,4/1/2016,2818
136943,5/1/2016,58267
136943,6/1/2016,35613
136943,7/1/2016,71671
136943,8/1/2016,23496.26
136943,9/1/2016,112446
136943,10/1/2016,38468.25
136943,11/1/2016,82231
136943,12/1/2016,6511
136943,1/1/2017,119782
136943,2/1/2017,29927
136943,3/1/2017,126287.12
136943,4/1/2017,27465
136943,5/1/2017,27115.19
136943,6/1/2017,6445
136943,7/1/2017,28459.12
136943,8/1/2017,44479
136943,9/1/2017,23462
136943,10/1/2017,35919.12
136943,11/1/2017,5948
136943,12/1/2017,3561
136943,1/1/2018,13827
136943,2/1/2018,1
136943,3/1/2018,16265
136943,4/1/2018,7131
136943,5/1/2018,11191
136943,6/1/2018,22688
136943,7/1/2018,16135
136943,8/1/2018,12151
136943,9/1/2018,29973
136943,10/1/2018,23469
136943,11/1/2018,19519
136943,12/1/2018,16322.2
136943,1/1/2019,36635.32
137075,1/1/2014,1
137075,2/1/2014,1
137075,3/1/2014,1
137075,4/1/2014,1
137075,5/1/2014,1
137075,6/1/2014,1
137075,7/1/2014,1
137075,8/1/2014,1
137075,9/1/2014,1
137075,10/1/2014,1
137075,11/1/2014,1
137075,12/1/2014,1
137075,1/1/2015,1
137075,2/1/2015,1
137075,3/1/2015,1
137075,4/1/2015,1
137075,5/1/2015,1
137075,6/1/2015,1
137075,7/1/2015,1
137075,8/1/2015,1
137075,9/1/2015,1
137075,10/1/2015,1
137075,11/1/2015,1
137075,12/1/2015,1
137075,1/1/2016,1
137075,2/1/2016,1
137075,3/1/2016,1
137075,4/1/2016,1
137075,5/1/2016,1
137075,6/1/2016,1
137075,7/1/2016,1
137075,8/1/2016,1
137075,9/1/2016,1
137075,10/1/2016,1
137075,11/1/2016,1
137075,12/1/2016,1
137075,1/1/2017,1
137075,2/1/2017,1
137075,3/1/2017,1
137075,4/1/2017,1
137075,5/1/2017,1
137075,6/1/2017,1
137075,7/1/2017,1
